stop,lap,milliseconds,year,round,gp_name,date,driverRef,number,code,forename,surname,nationality,circuitRef,track_name,location,country,alt
3,56,20530,2018,11,German Grand Prix,22/07/18,sainz,55,SAI,Carlos,Sainz,Spanish,hockenheimring,Hockenheimring,Hockenheim,Germany,103
1,6,22640,2018,12,Hungarian Grand Prix,29/07/18,ericsson,9,ERI,Marcus,Ericsson,Swedish,hungaroring,Hungaroring,Budapest,Hungary,264
1,14,24471,2018,12,Hungarian Grand Prix,29/07/18,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,hungaroring,Hungaroring,Budapest,Hungary,264
1,15,21337,2018,12,Hungarian Grand Prix,29/07/18,bottas,77,BOT,Valtteri,Bottas,Finnish,hungaroring,Hungaroring,Budapest,Hungary,264
1,22,22561,2018,12,Hungarian Grand Prix,29/07/18,perez,11,PER,Sergio,Pérez,Mexican,hungaroring,Hungaroring,Budapest,Hungary,264
1,23,21966,2018,12,Hungarian Grand Prix,29/07/18,hulkenberg,27,HUL,Nico,Hülkenberg,German,hungaroring,Hungaroring,Budapest,Hungary,264
1,24,21831,2018,12,Hungarian Grand Prix,29/07/18,brendon_hartley,28,HAR,Brendon,Hartley,New Zealander,hungaroring,Hungaroring,Budapest,Hungary,264
1,25,21480,2018,12,Hungarian Grand Prix,29/07/18,hamilton,44,HAM,Lewis,Hamilton,British,hungaroring,Hungaroring,Budapest,Hungary,264
1,25,21914,2018,12,Hungarian Grand Prix,29/07/18,sainz,55,SAI,Carlos,Sainz,Spanish,hungaroring,Hungaroring,Budapest,Hungary,264
1,29,21733,2018,12,Hungarian Grand Prix,29/07/18,grosjean,8,GRO,Romain,Grosjean,French,hungaroring,Hungaroring,Budapest,Hungary,264
1,31,25126,2018,12,Hungarian Grand Prix,29/07/18,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,hungaroring,Hungaroring,Budapest,Hungary,264
1,31,21509,2018,12,Hungarian Grand Prix,29/07/18,sirotkin,35,SIR,Sergey,Sirotkin,Russian,hungaroring,Hungaroring,Budapest,Hungary,264
1,32,21684,2018,12,Hungarian Grand Prix,29/07/18,gasly,10,GAS,Pierre,Gasly,French,hungaroring,Hungaroring,Budapest,Hungary,264
2,38,21829,2018,12,Hungarian Grand Prix,29/07/18,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,hungaroring,Hungaroring,Budapest,Hungary,264
1,39,23111,2018,12,Hungarian Grand Prix,29/07/18,vettel,5,VET,Sebastian,Vettel,German,hungaroring,Hungaroring,Budapest,Hungary,264
1,39,21795,2018,12,Hungarian Grand Prix,29/07/18,alonso,14,ALO,Fernando,Alonso,Spanish,hungaroring,Hungaroring,Budapest,Hungary,264
1,39,22258,2018,12,Hungarian Grand Prix,29/07/18,ocon,31,OCO,Esteban,Ocon,French,hungaroring,Hungaroring,Budapest,Hungary,264
1,40,21732,2018,12,Hungarian Grand Prix,29/07/18,vandoorne,2,VAN,Stoffel,Vandoorne,Belgian,hungaroring,Hungaroring,Budapest,Hungary,264
1,44,21364,2018,12,Hungarian Grand Prix,29/07/18,ricciardo,3,RIC,Daniel,Ricciardo,Australian,hungaroring,Hungaroring,Budapest,Hungary,264
1,47,21291,2018,12,Hungarian Grand Prix,29/07/18,stroll,18,STR,Lance,Stroll,Canadian,hungaroring,Hungaroring,Budapest,Hungary,264
2,50,22650,2018,12,Hungarian Grand Prix,29/07/18,hulkenberg,27,HUL,Nico,Hülkenberg,German,hungaroring,Hungaroring,Budapest,Hungary,264
1,1,19582,2018,13,Belgian Grand Prix,26/08/18,vettel,5,VET,Sebastian,Vettel,German,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
1,1,19372,2018,13,Belgian Grand Prix,26/08/18,hamilton,44,HAM,Lewis,Hamilton,British,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
1,1,19667,2018,13,Belgian Grand Prix,26/08/18,perez,11,PER,Sergio,Pérez,Mexican,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
1,1,19582,2018,13,Belgian Grand Prix,26/08/18,ocon,31,OCO,Esteban,Ocon,French,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
1,1,19942,2018,13,Belgian Grand Prix,26/08/18,max_verstappen,33,VER,Max,Verstappen,Dutch,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
1,1,20280,2018,13,Belgian Grand Prix,26/08/18,grosjean,8,GRO,Romain,Grosjean,French,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
1,1,20021,2018,13,Belgian Grand Prix,26/08/18,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
1,1,20136,2018,13,Belgian Grand Prix,26/08/18,gasly,10,GAS,Pierre,Gasly,French,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
1,1,19711,2018,13,Belgian Grand Prix,26/08/18,ericsson,9,ERI,Marcus,Ericsson,Swedish,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
1,1,19791,2018,13,Belgian Grand Prix,26/08/18,sirotkin,35,SIR,Sergey,Sirotkin,Russian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
1,1,19732,2018,13,Belgian Grand Prix,26/08/18,stroll,18,STR,Lance,Stroll,Canadian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
1,1,18084,2018,13,Belgian Grand Prix,26/08/18,brendon_hartley,28,HAR,Brendon,Hartley,New Zealander,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
1,1,18509,2018,13,Belgian Grand Prix,26/08/18,sainz,55,SAI,Carlos,Sainz,Spanish,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
1,1,20349,2018,13,Belgian Grand Prix,26/08/18,bottas,77,BOT,Valtteri,Bottas,Finnish,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
1,1,19847,2018,13,Belgian Grand Prix,26/08/18,vandoorne,2,VAN,Stoffel,Vandoorne,Belgian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
1,1,26367,2018,13,Belgian Grand Prix,26/08/18,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
2,2,30519,2018,13,Belgian Grand Prix,26/08/18,bottas,77,BOT,Valtteri,Bottas,Finnish,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
2,2,22706,2018,13,Belgian Grand Prix,26/08/18,vandoorne,2,VAN,Stoffel,Vandoorne,Belgian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
2,7,35451,2018,13,Belgian Grand Prix,26/08/18,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
2,21,22375,2018,13,Belgian Grand Prix,26/08/18,hamilton,44,HAM,Lewis,Hamilton,British,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
2,22,22253,2018,13,Belgian Grand Prix,26/08/18,vettel,5,VET,Sebastian,Vettel,German,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
2,22,23857,2018,13,Belgian Grand Prix,26/08/18,sainz,55,SAI,Carlos,Sainz,Spanish,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
2,23,23248,2018,13,Belgian Grand Prix,26/08/18,grosjean,8,GRO,Romain,Grosjean,French,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
2,23,22901,2018,13,Belgian Grand Prix,26/08/18,stroll,18,STR,Lance,Stroll,Canadian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
2,24,23225,2018,13,Belgian Grand Prix,26/08/18,ocon,31,OCO,Esteban,Ocon,French,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
2,24,22339,2018,13,Belgian Grand Prix,26/08/18,sirotkin,35,SIR,Sergey,Sirotkin,Russian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
2,25,23157,2018,13,Belgian Grand Prix,26/08/18,perez,11,PER,Sergio,Pérez,Mexican,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
2,25,22953,2018,13,Belgian Grand Prix,26/08/18,gasly,10,GAS,Pierre,Gasly,French,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
2,26,22341,2018,13,Belgian Grand Prix,26/08/18,max_verstappen,33,VER,Max,Verstappen,Dutch,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
2,26,24304,2018,13,Belgian Grand Prix,26/08/18,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
2,26,22558,2018,13,Belgian Grand Prix,26/08/18,ericsson,9,ERI,Marcus,Ericsson,Swedish,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
3,28,23389,2018,13,Belgian Grand Prix,26/08/18,vandoorne,2,VAN,Stoffel,Vandoorne,Belgian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
3,29,22399,2018,13,Belgian Grand Prix,26/08/18,bottas,77,BOT,Valtteri,Bottas,Finnish,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
2,31,29316,2018,13,Belgian Grand Prix,26/08/18,brendon_hartley,28,HAR,Brendon,Hartley,New Zealander,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
1,1,25234,2018,14,Italian Grand Prix,02/09/18,hulkenberg,27,HUL,Nico,Hülkenberg,German,monza,Autodromo Nazionale di Monza,Monza,Italy,162
1,1,24805,2018,14,Italian Grand Prix,02/09/18,ricciardo,3,RIC,Daniel,Ricciardo,Australian,monza,Autodromo Nazionale di Monza,Monza,Italy,162
1,1,32219,2018,14,Italian Grand Prix,02/09/18,vettel,5,VET,Sebastian,Vettel,German,monza,Autodromo Nazionale di Monza,Monza,Italy,162
1,1,29992,2018,14,Italian Grand Prix,02/09/18,ericsson,9,ERI,Marcus,Ericsson,Swedish,monza,Autodromo Nazionale di Monza,Monza,Italy,162
1,4,38563,2018,14,Italian Grand Prix,02/09/18,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,monza,Autodromo Nazionale di Monza,Monza,Italy,162
1,20,23862,2018,14,Italian Grand Prix,02/09/18,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,monza,Autodromo Nazionale di Monza,Monza,Italy,162
1,23,24779,2018,14,Italian Grand Prix,02/09/18,grosjean,8,GRO,Romain,Grosjean,French,monza,Autodromo Nazionale di Monza,Monza,Italy,162
1,24,24094,2018,14,Italian Grand Prix,02/09/18,vandoorne,2,VAN,Stoffel,Vandoorne,Belgian,monza,Autodromo Nazionale di Monza,Monza,Italy,162
1,26,24003,2018,14,Italian Grand Prix,02/09/18,max_verstappen,33,VER,Max,Verstappen,Dutch,monza,Autodromo Nazionale di Monza,Monza,Italy,162
1,28,23728,2018,14,Italian Grand Prix,02/09/18,hamilton,44,HAM,Lewis,Hamilton,British,monza,Autodromo Nazionale di Monza,Monza,Italy,162
2,29,24301,2018,14,Italian Grand Prix,02/09/18,vettel,5,VET,Sebastian,Vettel,German,monza,Autodromo Nazionale di Monza,Monza,Italy,162
1,34,27792,2018,14,Italian Grand Prix,02/09/18,gasly,10,GAS,Pierre,Gasly,French,monza,Autodromo Nazionale di Monza,Monza,Italy,162
1,34,24084,2018,14,Italian Grand Prix,02/09/18,leclerc,16,LEC,Charles,Leclerc,Monegasque,monza,Autodromo Nazionale di Monza,Monza,Italy,162
1,35,26440,2018,14,Italian Grand Prix,02/09/18,stroll,18,STR,Lance,Stroll,Canadian,monza,Autodromo Nazionale di Monza,Monza,Italy,162
1,36,23763,2018,14,Italian Grand Prix,02/09/18,bottas,77,BOT,Valtteri,Bottas,Finnish,monza,Autodromo Nazionale di Monza,Monza,Italy,162
1,37,25245,2018,14,Italian Grand Prix,02/09/18,sirotkin,35,SIR,Sergey,Sirotkin,Russian,monza,Autodromo Nazionale di Monza,Monza,Italy,162
1,38,24827,2018,14,Italian Grand Prix,02/09/18,ocon,31,OCO,Esteban,Ocon,French,monza,Autodromo Nazionale di Monza,Monza,Italy,162
1,39,25655,2018,14,Italian Grand Prix,02/09/18,perez,11,PER,Sergio,Pérez,Mexican,monza,Autodromo Nazionale di Monza,Monza,Italy,162
1,39,25774,2018,14,Italian Grand Prix,02/09/18,sainz,55,SAI,Carlos,Sainz,Spanish,monza,Autodromo Nazionale di Monza,Monza,Italy,162
2,41,24456,2018,14,Italian Grand Prix,02/09/18,hulkenberg,27,HUL,Nico,Hülkenberg,German,monza,Autodromo Nazionale di Monza,Monza,Italy,162
2,42,25575,2018,14,Italian Grand Prix,02/09/18,ericsson,9,ERI,Marcus,Ericsson,Swedish,monza,Autodromo Nazionale di Monza,Monza,Italy,162
1,3,30477,2018,15,Singapore Grand Prix,16/09/18,sirotkin,35,SIR,Sergey,Sirotkin,Russian,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
1,14,28722,2018,15,Singapore Grand Prix,16/09/18,vettel,5,VET,Sebastian,Vettel,German,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
1,14,29912,2018,15,Singapore Grand Prix,16/09/18,brendon_hartley,28,HAR,Brendon,Hartley,New Zealander,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
1,15,28946,2018,15,Singapore Grand Prix,16/09/18,hamilton,44,HAM,Lewis,Hamilton,British,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
1,15,31183,2018,15,Singapore Grand Prix,16/09/18,hulkenberg,27,HUL,Nico,Hülkenberg,German,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
1,16,28542,2018,15,Singapore Grand Prix,16/09/18,bottas,77,BOT,Valtteri,Bottas,Finnish,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
1,16,29517,2018,15,Singapore Grand Prix,16/09/18,grosjean,8,GRO,Romain,Grosjean,French,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
1,17,29681,2018,15,Singapore Grand Prix,16/09/18,max_verstappen,33,VER,Max,Verstappen,Dutch,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
1,17,29978,2018,15,Singapore Grand Prix,16/09/18,perez,11,PER,Sergio,Pérez,Mexican,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
1,22,29513,2018,15,Singapore Grand Prix,16/09/18,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
1,26,28931,2018,15,Singapore Grand Prix,16/09/18,gasly,10,GAS,Pierre,Gasly,French,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
1,26,29408,2018,15,Singapore Grand Prix,16/09/18,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
1,27,28779,2018,15,Singapore Grand Prix,16/09/18,ricciardo,3,RIC,Daniel,Ricciardo,Australian,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
2,33,30561,2018,15,Singapore Grand Prix,16/09/18,perez,11,PER,Sergio,Pérez,Mexican,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
2,36,29464,2018,15,Singapore Grand Prix,16/09/18,brendon_hartley,28,HAR,Brendon,Hartley,New Zealander,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
2,36,30711,2018,15,Singapore Grand Prix,16/09/18,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
1,37,30242,2018,15,Singapore Grand Prix,16/09/18,sainz,55,SAI,Carlos,Sainz,Spanish,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
1,38,29922,2018,15,Singapore Grand Prix,16/09/18,alonso,14,ALO,Fernando,Alonso,Spanish,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
1,38,29310,2018,15,Singapore Grand Prix,16/09/18,leclerc,16,LEC,Charles,Leclerc,Monegasque,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
3,39,24340,2018,15,Singapore Grand Prix,16/09/18,perez,11,PER,Sergio,Pérez,Mexican,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
1,40,28767,2018,15,Singapore Grand Prix,16/09/18,stroll,18,STR,Lance,Stroll,Canadian,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
1,43,30234,2018,15,Singapore Grand Prix,16/09/18,vandoorne,2,VAN,Stoffel,Vandoorne,Belgian,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
1,44,28860,2018,15,Singapore Grand Prix,16/09/18,ericsson,9,ERI,Marcus,Ericsson,Swedish,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
2,45,34022,2018,15,Singapore Grand Prix,16/09/18,sirotkin,35,SIR,Sergey,Sirotkin,Russian,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
3,48,29324,2018,15,Singapore Grand Prix,16/09/18,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
1,3,29418,2018,16,Russian Grand Prix,30/09/18,brendon_hartley,28,HAR,Brendon,Hartley,New Zealander,sochi,Sochi Autodrom,Sochi,Russia,2
1,5,30348,2018,16,Russian Grand Prix,30/09/18,alonso,14,ALO,Fernando,Alonso,Spanish,sochi,Sochi Autodrom,Sochi,Russia,2
1,7,29266,2018,16,Russian Grand Prix,30/09/18,stroll,18,STR,Lance,Stroll,Canadian,sochi,Sochi Autodrom,Sochi,Russia,2
1,8,30469,2018,16,Russian Grand Prix,30/09/18,grosjean,8,GRO,Romain,Grosjean,French,sochi,Sochi Autodrom,Sochi,Russia,2
1,9,29904,2018,16,Russian Grand Prix,30/09/18,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,sochi,Sochi Autodrom,Sochi,Russia,2
1,10,30397,2018,16,Russian Grand Prix,30/09/18,leclerc,16,LEC,Charles,Leclerc,Monegasque,sochi,Sochi Autodrom,Sochi,Russia,2
1,10,30642,2018,16,Russian Grand Prix,30/09/18,ocon,31,OCO,Esteban,Ocon,French,sochi,Sochi Autodrom,Sochi,Russia,2
1,10,29912,2018,16,Russian Grand Prix,30/09/18,sirotkin,35,SIR,Sergey,Sirotkin,Russian,sochi,Sochi Autodrom,Sochi,Russia,2
1,11,30051,2018,16,Russian Grand Prix,30/09/18,ericsson,9,ERI,Marcus,Ericsson,Swedish,sochi,Sochi Autodrom,Sochi,Russia,2
1,11,29636,2018,16,Russian Grand Prix,30/09/18,vandoorne,2,VAN,Stoffel,Vandoorne,Belgian,sochi,Sochi Autodrom,Sochi,Russia,2
1,12,29794,2018,16,Russian Grand Prix,30/09/18,bottas,77,BOT,Valtteri,Bottas,Finnish,sochi,Sochi Autodrom,Sochi,Russia,2
1,12,29924,2018,16,Russian Grand Prix,30/09/18,perez,11,PER,Sergio,Pérez,Mexican,sochi,Sochi Autodrom,Sochi,Russia,2
1,13,29798,2018,16,Russian Grand Prix,30/09/18,vettel,5,VET,Sebastian,Vettel,German,sochi,Sochi Autodrom,Sochi,Russia,2
1,14,29551,2018,16,Russian Grand Prix,30/09/18,hamilton,44,HAM,Lewis,Hamilton,British,sochi,Sochi Autodrom,Sochi,Russia,2
1,18,29531,2018,16,Russian Grand Prix,30/09/18,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,sochi,Sochi Autodrom,Sochi,Russia,2
1,32,30021,2018,16,Russian Grand Prix,30/09/18,sainz,55,SAI,Carlos,Sainz,Spanish,sochi,Sochi Autodrom,Sochi,Russia,2
1,35,30625,2018,16,Russian Grand Prix,30/09/18,hulkenberg,27,HUL,Nico,Hülkenberg,German,sochi,Sochi Autodrom,Sochi,Russia,2
2,37,30146,2018,16,Russian Grand Prix,30/09/18,ericsson,9,ERI,Marcus,Ericsson,Swedish,sochi,Sochi Autodrom,Sochi,Russia,2
1,39,37446,2018,16,Russian Grand Prix,30/09/18,ricciardo,3,RIC,Daniel,Ricciardo,Australian,sochi,Sochi Autodrom,Sochi,Russia,2
1,43,29370,2018,16,Russian Grand Prix,30/09/18,max_verstappen,33,VER,Max,Verstappen,Dutch,sochi,Sochi Autodrom,Sochi,Russia,2
1,2,29007,2018,17,Japanese Grand Prix,07/10/18,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,4,38891,2018,17,Japanese Grand Prix,07/10/18,leclerc,16,LEC,Charles,Leclerc,Monegasque,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,4,23660,2018,17,Japanese Grand Prix,07/10/18,sirotkin,35,SIR,Sergey,Sirotkin,Russian,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,5,23244,2018,17,Japanese Grand Prix,07/10/18,ericsson,9,ERI,Marcus,Ericsson,Swedish,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,14,23657,2018,17,Japanese Grand Prix,07/10/18,stroll,18,STR,Lance,Stroll,Canadian,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,17,22781,2018,17,Japanese Grand Prix,07/10/18,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,21,28789,2018,17,Japanese Grand Prix,07/10/18,max_verstappen,33,VER,Max,Verstappen,Dutch,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,23,22777,2018,17,Japanese Grand Prix,07/10/18,bottas,77,BOT,Valtteri,Bottas,Finnish,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,23,22864,2018,17,Japanese Grand Prix,07/10/18,ricciardo,3,RIC,Daniel,Ricciardo,Australian,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,23,23159,2018,17,Japanese Grand Prix,07/10/18,vandoorne,2,VAN,Stoffel,Vandoorne,Belgian,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,24,22614,2018,17,Japanese Grand Prix,07/10/18,hamilton,44,HAM,Lewis,Hamilton,British,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,24,23635,2018,17,Japanese Grand Prix,07/10/18,perez,11,PER,Sergio,Pérez,Mexican,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,26,23316,2018,17,Japanese Grand Prix,07/10/18,ocon,31,OCO,Esteban,Ocon,French,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,26,22748,2018,17,Japanese Grand Prix,07/10/18,vettel,5,VET,Sebastian,Vettel,German,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,26,27454,2018,17,Japanese Grand Prix,07/10/18,alonso,14,ALO,Fernando,Alonso,Spanish,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,28,23110,2018,17,Japanese Grand Prix,07/10/18,brendon_hartley,28,HAR,Brendon,Hartley,New Zealander,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,29,23692,2018,17,Japanese Grand Prix,07/10/18,grosjean,8,GRO,Romain,Grosjean,French,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,29,23376,2018,17,Japanese Grand Prix,07/10/18,gasly,10,GAS,Pierre,Gasly,French,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,30,23555,2018,17,Japanese Grand Prix,07/10/18,hulkenberg,27,HUL,Nico,Hülkenberg,German,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,32,23477,2018,17,Japanese Grand Prix,07/10/18,sainz,55,SAI,Carlos,Sainz,Spanish,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,35,26672,2018,17,Japanese Grand Prix,07/10/18,leclerc,16,LEC,Charles,Leclerc,Monegasque,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,38,23647,2018,17,Japanese Grand Prix,07/10/18,sirotkin,35,SIR,Sergey,Sirotkin,Russian,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,39,29804,2018,17,Japanese Grand Prix,07/10/18,stroll,18,STR,Lance,Stroll,Canadian,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,1,34812,2018,18,United States Grand Prix,21/10/18,leclerc,16,LEC,Charles,Leclerc,Monegasque,americas,Circuit of the Americas,Austin,USA,161
1,1,41048,2018,18,United States Grand Prix,21/10/18,stroll,18,STR,Lance,Stroll,Canadian,americas,Circuit of the Americas,Austin,USA,161
1,1,35104,2018,18,United States Grand Prix,21/10/18,grosjean,8,GRO,Romain,Grosjean,French,americas,Circuit of the Americas,Austin,USA,161
2,5,18610,2018,18,United States Grand Prix,21/10/18,stroll,18,STR,Lance,Stroll,Canadian,americas,Circuit of the Americas,Austin,USA,161
1,10,23686,2018,18,United States Grand Prix,21/10/18,sirotkin,35,SIR,Sergey,Sirotkin,Russian,americas,Circuit of the Americas,Austin,USA,161
1,10,24065,2018,18,United States Grand Prix,21/10/18,vandoorne,2,VAN,Stoffel,Vandoorne,Belgian,americas,Circuit of the Americas,Austin,USA,161
1,10,23865,2018,18,United States Grand Prix,21/10/18,gasly,10,GAS,Pierre,Gasly,French,americas,Circuit of the Americas,Austin,USA,161
1,11,23693,2018,18,United States Grand Prix,21/10/18,hamilton,44,HAM,Lewis,Hamilton,British,americas,Circuit of the Americas,Austin,USA,161
1,21,23714,2018,18,United States Grand Prix,21/10/18,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,americas,Circuit of the Americas,Austin,USA,161
1,22,23446,2018,18,United States Grand Prix,21/10/18,max_verstappen,33,VER,Max,Verstappen,Dutch,americas,Circuit of the Americas,Austin,USA,161
1,22,24534,2018,18,United States Grand Prix,21/10/18,ocon,31,OCO,Esteban,Ocon,French,americas,Circuit of the Americas,Austin,USA,161
1,23,23478,2018,18,United States Grand Prix,21/10/18,bottas,77,BOT,Valtteri,Bottas,Finnish,americas,Circuit of the Americas,Austin,USA,161
1,23,24681,2018,18,United States Grand Prix,21/10/18,hulkenberg,27,HUL,Nico,Hülkenberg,German,americas,Circuit of the Americas,Austin,USA,161
1,24,29319,2018,18,United States Grand Prix,21/10/18,sainz,55,SAI,Carlos,Sainz,Spanish,americas,Circuit of the Americas,Austin,USA,161
1,25,25723,2018,18,United States Grand Prix,21/10/18,perez,11,PER,Sergio,Pérez,Mexican,americas,Circuit of the Americas,Austin,USA,161
1,26,24449,2018,18,United States Grand Prix,21/10/18,vettel,5,VET,Sebastian,Vettel,German,americas,Circuit of the Americas,Austin,USA,161
1,27,23819,2018,18,United States Grand Prix,21/10/18,brendon_hartley,28,HAR,Brendon,Hartley,New Zealander,americas,Circuit of the Americas,Austin,USA,161
2,29,23715,2018,18,United States Grand Prix,21/10/18,sirotkin,35,SIR,Sergey,Sirotkin,Russian,americas,Circuit of the Americas,Austin,USA,161
1,30,23723,2018,18,United States Grand Prix,21/10/18,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,americas,Circuit of the Americas,Austin,USA,161
1,30,23940,2018,18,United States Grand Prix,21/10/18,ericsson,9,ERI,Marcus,Ericsson,Swedish,americas,Circuit of the Americas,Austin,USA,161
2,37,23915,2018,18,United States Grand Prix,21/10/18,hamilton,44,HAM,Lewis,Hamilton,British,americas,Circuit of the Americas,Austin,USA,161
2,36,24219,2018,18,United States Grand Prix,21/10/18,gasly,10,GAS,Pierre,Gasly,French,americas,Circuit of the Americas,Austin,USA,161
3,38,24296,2018,18,United States Grand Prix,21/10/18,stroll,18,STR,Lance,Stroll,Canadian,americas,Circuit of the Americas,Austin,USA,161
2,40,24195,2018,18,United States Grand Prix,21/10/18,vandoorne,2,VAN,Stoffel,Vandoorne,Belgian,americas,Circuit of the Americas,Austin,USA,161
1,1,27806,2018,19,Mexican Grand Prix,28/10/18,ocon,31,OCO,Esteban,Ocon,French,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
